Time,e_y,e_yaw,e_yawrate,e_beta
34.96,1.26710466547584,-0.123300728640211,0.215281792919099,0.0117224162946061
34.97,1.23903294843231,-0.123261646468131,0.233105484105878,0.0102142671722031
34.98,1.20863887249957,-0.122888852548833,0.249590253670679,0.00870146219177636
34.99,1.17993867179809,-0.122452227403988,0.264670965709279,0.00719077343111016
35,1.15095111783094,-0.121834615630028,0.278285243811645,0.00568678781813861
35.01,1.11992247286063,-0.120939169388888,0.290435975707737,0.00419652300211403
35.02,1.09053855593868,-0.120007090456504,0.30118112751391,0.00272860689848531
35.03,1.06099208214041,-0.11893569636421,0.310577406382397,0.00129008252769753
35.04,1.0296963906863,-0.117640346865051,0.318706666452594,-0.000112660565469175
35.05,1.00000412029276,-0.116332629631774,0.325665576415889,-0.00147492688190859
35.06,0.968750757461572,-0.114832161494471,0.331565989119909,-0.00279383471636588
35.07,0.939068264914387,-0.113331718658834,0.336487574437574,-0.00406740860908639
35.08,0.909417402710686,-0.111747060860417,0.340494181174117,-0.00529293699846266
35.09,0.878468361049336,-0.110009916373764,0.343625407609198,-0.00646833970375971
35.1,0.849027275673003,-0.108287222861991,0.345928365973078,-0.00759214903113857
35.11,0.81970748061914,-0.106505833464114,0.347441492739778,-0.00866369524506281
35.12,0.789324950873476,-0.104607336664257,0.348208095255919,-0.00968369466699069
35.13,0.760370963293962,-0.102734967054192,0.348277800022189,-0.0106532335887953
35.14,0.730494840623552,-0.100766091180686,0.347716598291141,-0.011574077149883
35.15,0.701983787589151,-0.098829101713935,0.346582823163295,-0.0124479492665773
35.16,0.67267837410276,-0.0968134407935433,0.344934917670498,-0.0132771586956871
35.17,0.644668876942395,-0.0948334674813054,0.342823451331791,-0.0140633293088332
35.18,0.616905266197897,-0.0928371826661856,0.340312869414302,-0.0148086364398637
35.19,0.58852272026013,-0.0907840754994129,0.337479217353092,-0.0155149756986525
35.2,0.561330881740707,-0.0887683013822722,0.334374941606653,-0.0161837011672121
35.21,0.533630832555626,-0.0867064576217193,0.331048756203283,-0.0168159632987359
35.22,0.507054176621224,-0.0846807041705983,0.327550535645212,-0.0174128617563959
35.23,0.480078167924401,-0.0826171750561986,0.323937820010547,-0.0179751427403638
35.24,0.454165040004137,-0.0805866295579224,0.320264207685282,-0.0185038438217969
35.25,0.428584166880525,-0.0785530999279756,0.316566752799127,-0.0190000930232778
35.26,0.402768742609861,-0.0764898733215249,0.312865618675437,-0.0194649303562614
35.27,0.377940954115997,-0.0744525438554761,0.309179689528351,-0.0198990037830736
35.28,0.352991462046011,-0.0723890334637731,0.305522919273569,-0.0203028705585257
35.29,0.328992822025014,-0.0703462204816342,0.301905054377531,-0.0206769817958919
35.3,0.304984763908731,-0.0682800040814373,0.298330030378833,-0.0210217463194286
35.31,0.281894247465692,-0.0662295892402992,0.294798608826743,-0.0213375049738907
35.32,0.25889936142045,-0.0641583603064774,0.291307066988165,-0.0216245915434356
35.33,0.236791109165702,-0.0620986239456313,0.287848786512136,-0.0218831881889979
35.34,0.214875484726939,-0.0600207404151987,0.284411885305262,-0.0221135051029485
35.35,0.193816509890861,-0.0579509795942484,0.280981874552004,-0.0223157043657027
35.36,0.173036772188968,-0.0558662340253651,0.277541447929856,-0.0224899220082332
35.37,0.153083161815299,-0.0537875141713584,0.274073918670257,-0.0226362046634003
35.38,0.133483544487636,-0.0516976710796287,0.270564800273835,-0.0227545395777863
35.39,0.114677691878648,-0.0496131019832839,0.266992982997618,-0.0228451887625243
35.4,0.0964459745497726,-0.0475269661431118,0.263336193849425,-0.0229083654562798
35.41,0.078655920656411,-0.0454371695984936,0.259579605023849,-0.0229437744541453
35.42,0.0616069060532194,-0.0433543900437065,0.25569489391754,-0.0229516422223296
35.43,0.0450405573656187,-0.0412742313536587,0.25164052126076,-0.0229326944959798
35.44,0.0291760322797083,-0.0392045520482648,0.247395307755032,-0.0228864912199695
35.45,0.0138230429967701,-0.037145023147663,0.242951518620366,-0.0228117679236789
35.46,-0.000867422158600029,-0.035100668469104,0.238298471312619,-0.0227076579655147
35.47,-0.0150267651698615,-0.0330744277803165,0.233428381812109,-0.0225738669093139
35.48,-0.0285632316524662,-0.0310688135211881,0.228359687051421,-0.0224106194927907
35.49,-0.0415592268301905,-0.0290891721406492,0.223103115210514,-0.0222181808689817
35.5,-0.0539720770023422,-0.0271356580917516,0.217651144235992,-0.0219966084140304
35.51,-0.0658406375623715,-0.0252157542803799,0.211999206660169,-0.0217454654837718
35.52,-0.0771623036537319,-0.0233278834974083,0.206146701938233,-0.0214642782202988
35.53,-0.0879388460438628,-0.0214811660914699,0.200093509838847,-0.0211532503925706
35.54,-0.0981999576014294,-0.0196724305192203,0.193853689307508,-0.0208127656736975
35.55,-0.107916261170824,-0.017911811441428,0.18743599837369,-0.0204432526965282
35.56,-0.117143416411261,-0.0161947001743639,0.180849841091243,-0.0200453373314802
35.57,-0.125826522608451,-0.0145318756337787,0.174116461196972,-0.0196196614933697
